,Tweet,Followers,Friends,Num_tweets,Verified,Listed_count,Location,Age,Length,Num_users,Num_author_replies,TOXICITY_x,Num_toxic_direct_replies,Num_toxic_nested_replies,Num_author_toxic_replies,Num_toxic_replies,Toxic
0,1441497018807906305,1198,605,6166,False,1,True,7,6,4,2,0.23523538,0.0,0.0,0.0,0.0,0
1,1431812786099613699,608,1259,1811,False,5,True,2,2,2,0,0.085582085,0.0,0.0,0.0,0.0,0
2,1426644707313135617,173,167,4306,False,0,True,0,4,2,2,0.07687678,0.0,0.0,0.0,0.0,0
3,1431814908425998337,2540,222,6008,False,0,True,9,2,2,0,0.09568449,0.0,0.0,0.0,0.0,0
4,1432862687533441027,4439,11,9985,False,55,True,2,4,3,1,0.16591948,0.0,0.0,0.0,0.0,0
5,1428392087943266312,564,443,15463,False,21,True,2,4,2,2,0.16331999,0.0,0.0,0.0,0.0,0
6,1433964061402746882,3467,196,10847,False,38,True,0,18,5,6,0.020607091,0.0,1.0,0.0,1.0,1
7,1431039989811486720,961,642,129555,False,8,True,1,4,4,0,0.08953904,0.0,0.0,0.0,0.0,0
8,1427738627958845449,147,280,1622,False,0,True,1,12,4,4,0.024378212,0.0,0.0,0.0,0.0,0
9,1441872526460821509,1956,1883,6349,False,0,True,0,2,2,0,0.8403191,0.0,0.0,0.0,0.0,0
10,1430345782146834432,803,853,14727,False,4,True,6,4,3,1,0.7510937,0.0,0.0,0.0,0.0,0
11,1440179126560694275,669,670,16580,False,11,True,0,3,3,0,0.01859777,0.0,0.0,0.0,0.0,0
12,1441161466107793409,0,0,12760,False,0,False,0,2,2,0,0.08004235,0.0,0.0,0.0,0.0,0
13,1427325560296919048,161,107,2781,False,0,False,2,2,2,0,0.47119883,1.0,0.0,0.0,1.0,1
14,1436814103553757184,1083,713,26278,False,5,True,1,4,2,1,0.3140926,0.0,0.0,0.0,0.0,0
15,1431806935079088135,150,203,2428,False,4,False,0,2,2,0,0.5972042,1.0,0.0,0.0,1.0,1
16,1436810081232850945,931,719,15240,False,1,True,0,2,2,0,0.03875561,0.0,0.0,0.0,0.0,0
17,1441158450420068354,548,777,21424,False,6,True,0,2,2,0,0.020231359,0.0,0.0,0.0,0.0,0
18,1442204774070321152,6196,3898,40359,True,75,True,12,3,2,1,0.05255287,0.0,0.0,0.0,0.0,0
19,1442975112513216517,406,771,6547,False,6,True,0,3,3,0,0.6989911,0.0,0.0,0.0,0.0,0
20,1427744445450100736,919,983,5715,False,3,True,0,4,2,1,0.04686289,0.0,0.0,0.0,0.0,0
21,1438300174812655617,653,387,8568,False,10,True,0,24,19,2,0.044388983,0.0,0.0,0.0,0.0,0
22,1440528503707824135,85,442,12769,False,3,True,2,7,2,3,0.40891263,0.0,0.0,0.0,0.0,0
23,1435797978900484106,1859,669,2014,False,1,True,3,2,2,0,0.022610499,0.0,0.0,0.0,0.0,0
24,1437606395013181445,1185,1072,9961,False,1,True,10,2,2,0,0.2922276,0.0,0.0,0.0,0.0,0
25,1426979924494012421,20075,21008,444956,False,221,False,8,3,3,0,0.16678599,0.0,0.0,0.0,0.0,0
26,1434938389833261059,729,739,21546,False,1,True,9,3,2,1,0.14950264,1.0,0.0,0.0,1.0,1
27,1433240988550680578,41,50,7407,False,0,False,1,2,2,0,0.10089093,0.0,0.0,0.0,0.0,0
28,1440161741166419968,340,1088,13967,False,1,False,1,2,2,0,0.051563308,0.0,0.0,0.0,0.0,0
29,1432166621775286276,1117,870,41115,False,6,True,10,3,2,1,0.36095104,0.0,0.0,0.0,0.0,0
30,1432566783563665410,994,3349,3860,True,12,True,2,2,2,0,0.15766735,0.0,0.0,0.0,0.0,0
31,1442686775093121024,1450,1168,4971,False,0,True,2,5,2,2,0.09958932,0.0,0.0,0.0,0.0,0
32,1432872871278354434,328,332,12944,False,36,True,1,4,2,2,0.5885171,0.0,0.0,0.0,0.0,0
33,1437598794934374401,304,625,465,False,0,True,0,7,4,1,0.82048255,1.0,0.0,0.0,1.0,1
34,1435817805354463234,2664,3409,8205,False,6,True,0,25,3,22,0.039226998,0.0,0.0,0.0,0.0,0
35,1441143845828247554,1196,131,12555,False,14,True,1,6,4,2,0.06104896,0.0,0.0,0.0,0.0,0
36,1431817827665711105,2707,2479,18488,False,12,True,1,34,16,14,0.05651112,0.0,0.0,0.0,0.0,0
37,1427321525376540677,451,1112,22363,False,8,False,5,3,2,1,0.2855005,0.0,0.0,0.0,0.0,0
38,1431407779944677379,391,328,4859,False,11,True,1,2,2,0,0.01633588,0.0,0.0,0.0,0.0,0
39,1435360408110465025,1152,5002,27254,False,7,True,5,6,4,2,0.165053,0.0,0.0,0.0,0.0,0
40,1428856212817330179,778,870,36306,False,35,False,9,5,2,2,0.17631748,0.0,0.0,0.0,0.0,0
41,1442203595462610952,1953,940,97401,False,2,True,10,2,2,0,0.25462922,0.0,0.0,0.0,0.0,0
42,1439844182022107138,520,301,4679,False,1,True,8,18,3,8,0.21642438,0.0,2.0,1.0,2.0,1
43,1438704140851585032,373,284,5036,False,8,True,2,2,2,0,0.1996317,0.0,0.0,0.0,0.0,0
44,1428099858188152838,192158,187400,62957,True,828,True,12,5,5,0,0.036870047,0.0,0.0,0.0,0.0,0
45,1431424943011491841,735,2020,14156,False,0,True,6,2,2,0,0.52007306,0.0,0.0,0.0,0.0,0
46,1427732042897399817,507,409,9618,False,3,True,5,3,2,1,0.9288007,0.0,0.0,0.0,0.0,0
47,1426658380777590784,89,772,491,False,0,True,1,4,2,1,0.046368107,0.0,0.0,0.0,0.0,0
48,1433564759480156161,2944,404,33090,False,8,False,5,4,2,1,0.12260055,0.0,0.0,0.0,0.0,0
49,1441133586581635074,432,661,6858,False,7,True,5,3,2,1,0.47886392,0.0,0.0,0.0,0.0,0
50,1436152426948698119,126731,758,36719,False,500,True,3,6,6,0,0.15269235,0.0,0.0,0.0,0.0,0
51,1438732355917778948,204,184,1052,False,0,False,4,3,2,1,0.113263406,1.0,0.0,0.0,1.0,1
52,1430018139883032582,1488,1055,17890,False,0,True,7,2,2,0,0.102626406,0.0,0.0,0.0,0.0,0
53,1440163586660188169,2536,1178,103696,False,73,True,12,4,3,1,0.055768944,0.0,0.0,0.0,0.0,0
54,1442660527122038786,10072,4704,99212,False,56,False,3,40,32,2,0.15048122,0.0,0.0,0.0,0.0,0
55,1430712561444429826,589,264,35159,False,9,True,6,22,6,9,0.012943043,0.0,0.0,0.0,0.0,0
56,1440526867891515397,3136,124,39136,False,8,False,8,7,4,2,0.5885171,1.0,0.0,0.0,1.0,1
57,1437231562660225024,1608,921,22465,False,36,True,1,3,2,1,0.03734144,0.0,0.0,0.0,0.0,0
58,1436538386794246145,544,60,290,False,0,True,0,2,2,0,0.036162965,0.0,0.0,0.0,0.0,0
59,1432856735803486210,654,313,50513,False,56,True,8,8,8,0,0.64447093,3.0,0.0,0.0,3.0,1
60,1426648972924489728,5204,588,3994,False,11,True,5,2,2,0,0.104795754,0.0,0.0,0.0,0.0,0
61,1431822131038392321,97,213,841,False,0,True,0,4,2,1,0.50759226,0.0,0.0,0.0,0.0,0
62,1434959055169150977,125894,0,212086,False,1025,False,3,2,2,0,0.1798404,0.0,0.0,0.0,0.0,0
63,1433580555241676801,343,296,52768,False,10,False,6,4,2,1,0.051068526,0.0,0.0,0.0,0.0,0
64,1437612719998443521,16279,386,20555,False,43,False,5,7,5,0,0.13908891,0.0,0.0,0.0,0.0,0
65,1433568895076552706,157,30,760,False,1,True,0,8,4,2,0.026970858,0.0,0.0,0.0,0.0,0
66,1429646545520144389,4663,2348,14801,False,16,True,5,16,15,1,0.60311776,0.0,0.0,0.0,0.0,0
67,1428101120673689611,82213,580,32805,False,236,False,11,4,4,0,0.20102765,0.0,0.0,0.0,0.0,0
68,1432567718884954112,30,69,429,False,0,False,2,8,3,3,0.017341165,0.0,0.0,0.0,0.0,0
69,1439830688950280192,15924,4886,49781,False,23,True,4,3,3,0,0.24924077,0.0,0.0,0.0,0.0,0
70,1436160811366432780,40439,3937,55187,False,240,True,10,2,2,0,0.01419965,0.0,0.0,0.0,0.0,0
71,1433587337406128129,920,430,13505,False,11,True,10,2,2,0,0.03592727,0.0,0.0,0.0,0.0,0
72,1437964806653284352,1343,674,57486,False,49,True,1,3,3,0,0.015896067,0.0,0.0,0.0,0.0,0
73,1436137755252248577,254,491,6064,False,0,True,9,2,2,0,0.48141238,0.0,0.0,0.0,0.0,0
74,1434962859402924033,243,1619,1931,False,1,False,7,2,2,0,0.028149333,0.0,0.0,0.0,0.0,0
75,1426665104230191105,1119,826,13218,False,29,True,1,7,5,2,0.08083374,1.0,0.0,1.0,1.0,1
76,1438720179853152257,357,272,19410,False,4,False,5,4,4,0,0.45396814,0.0,0.0,0.0,0.0,0
77,1430026125875597315,587,891,12071,False,10,True,0,3,3,0,0.718943,2.0,0.0,0.0,2.0,1
78,1428879029843726340,2648,369,48176,False,1,True,8,3,3,0,0.20172562,0.0,1.0,0.0,1.0,1
79,1427748320978550786,2270,2651,25029,False,8,False,2,2,2,0,0.033806015,0.0,0.0,0.0,0.0,0
80,1433984458319962114,2030,1481,118112,False,90,True,11,2,2,0,0.020960633,0.0,0.0,0.0,0.0,0
81,1430361061987864579,1975,434,4632,False,2,True,6,46,33,10,0.6611249,7.0,2.0,0.0,9.0,1
82,1430020308346441762,192,777,15684,False,0,False,1,4,2,1,0.27412915,1.0,1.0,0.0,2.0,1
83,1432553907046297601,275,3542,21754,False,0,True,8,2,2,0,0.09611836,0.0,0.0,0.0,0.0,0
84,1435802252887855106,3389,4035,134812,False,86,True,12,6,3,2,0.034041706,0.0,0.0,0.0,0.0,0
85,1438317329532792832,499,494,1256,False,0,True,5,2,2,0,0.50503236,1.0,0.0,0.0,1.0,1
86,1441493126497984513,3746,2161,28805,False,14,True,11,3,2,1,0.08241652,0.0,0.0,0.0,0.0,0
87,1437227200571273217,176,63,2383,False,1,False,0,9,8,0,0.45090583,1.0,0.0,0.0,1.0,1
88,1433974282925719558,3299,308,6711,False,10,True,11,4,3,1,0.035220183,0.0,0.0,0.0,0.0,0
89,1440166296184705032,1382,2176,1893,False,4,False,0,2,2,0,0.26104406,0.0,0.0,0.0,0.0,0
90,1442682379441565700,14187,2506,59024,True,573,True,12,6,6,0,0.1373533,0.0,0.0,0.0,0.0,0
91,1439826666595897351,93,129,6468,False,0,True,6,9,2,5,0.037105743,0.0,1.0,0.0,1.0,1
92,1436828917864796160,35,50,1260,False,0,True,0,7,2,2,0.47119883,0.0,1.0,0.0,1.0,1
93,1434949529921462273,3514,555,18756,False,14,True,1,5,3,2,0.4269174,0.0,0.0,0.0,0.0,0
94,1431836475553898496,85,119,6614,False,0,True,2,2,2,0,0.18649188,0.0,0.0,0.0,0.0,0
95,1427306820171882499,5793,4894,103300,False,2,True,8,2,2,0,0.4014846,0.0,0.0,0.0,0.0,0
96,1428406633789464582,20,60,163,False,1,False,0,2,2,0,0.09394901,0.0,0.0,0.0,0.0,0
97,1439822841420058624,115,94,1514,False,0,False,3,4,2,1,0.24282593,0.0,0.0,0.0,0.0,0
98,1437226504300150787,79233,1168,9703,True,148,False,4,23,22,0,0.53579444,1.0,0.0,0.0,1.0,1
99,1427761751148347396,8,40,51,False,0,True,7,3,2,0,0.021903414,0.0,0.0,0.0,0.0,0
100,1441510843225681924,1675,21,514,False,4,True,0,36,30,0,0.19029272,1.0,0.0,0.0,1.0,1
101,1435814223452442629,424875,80,203555,True,2736,True,12,22,22,0,0.007696713,2.0,0.0,0.0,2.0,1
102,1441891354712416258,63358,359,12336,True,236,False,8,2,2,0,0.08004235,0.0,0.0,0.0,0.0,0
103,1436163139213594625,1776,941,99795,False,4,True,7,2,2,0,0.78207105,1.0,0.0,0.0,1.0,1
104,1429643768915972097,256,167,5460,False,0,False,2,4,2,1,0.018849092,1.0,1.0,1.0,2.0,1
105,1441859020801941506,28,34,102,False,0,False,2,2,2,0,0.011749268,0.0,0.0,0.0,0.0,0
106,1441872933308272647,110,340,4704,False,1,True,0,2,2,0,0.02449606,0.0,0.0,0.0,0.0,0
107,1437952815159201797,20,13,323,False,0,False,0,12,6,4,0.165053,0.0,0.0,0.0,0.0,0
108,1431039843002458116,793,791,23385,False,7,True,12,10,3,4,0.15766735,0.0,1.0,0.0,1.0,1
109,1435803062409613315,3781,152,3312,False,31,True,0,10,9,1,0.12086493,0.0,0.0,0.0,0.0,0
110,1435829373270065152,1968,2000,6888,False,20,True,3,23,7,8,0.6667219,0.0,0.0,2.0,0.0,0
111,1429643450157256704,6925,504,7300,False,90,True,1,6,6,0,0.27750343,2.0,0.0,0.0,2.0,1
112,1440544848902115333,320,521,3744,False,0,False,0,2,2,0,0.029327808,0.0,0.0,0.0,0.0,0
113,1431828326000254990,857,347,19680,False,10,True,1,2,2,0,0.040183347,0.0,0.0,0.0,0.0,0
114,1433966125008646147,5,34,205,False,0,False,0,5,4,0,0.911035,0.0,0.0,0.0,0.0,0
115,1433241034725732354,534,1195,29984,False,7,True,10,2,2,0,0.10826672,0.0,0.0,0.0,0.0,0
116,1433959460263940096,1511,580,3585,False,13,True,0,43,10,4,0.6667219,0.0,3.0,0.0,3.0,1
117,1429656775465357325,178,550,16586,False,2,True,7,3,2,1,0.15269235,0.0,0.0,0.0,0.0,0
118,1437625986615582725,25,976,426,False,0,False,0,3,2,1,0.069754265,0.0,0.0,0.0,0.0,0
119,1442945714657513472,58,100,210,False,0,True,1,3,3,0,0.034748793,0.0,0.0,0.0,0.0,0
120,1436823234565971970,45,102,231,False,0,False,4,5,3,1,0.039462693,0.0,0.0,0.0,0.0,0
121,1435366804428361732,75112,49182,101853,False,0,True,9,9,5,2,0.78711975,0.0,1.0,0.0,1.0,1
122,1441870454491271169,132,269,8300,False,0,False,11,4,2,1,0.03357032,0.0,0.0,0.0,0.0,0
123,1434649180014878720,16061,1514,78168,False,57,True,9,3,3,0,0.2396185,0.0,0.0,0.0,0.0,0
124,1437628192794107907,34505,568,7036,True,241,True,10,15,9,0,0.027206551,0.0,0.0,0.0,0.0,0
125,1434307193239744512,2293,1597,32280,False,39,False,12,14,5,5,0.3666224,0.0,0.0,0.0,0.0,0
126,1434313837021442048,1437,1469,13182,False,20,True,6,6,2,2,0.1996317,0.0,0.0,0.0,0.0,0
127,1429240041977565184,20,93,72,False,0,True,0,5,4,1,0.6020386,1.0,0.0,0.0,1.0,1
128,1428411448837902342,849,185,42582,False,19,False,1,7,2,2,0.8988238,1.0,1.0,0.0,2.0,1
129,1437980111689506816,1126,353,3344,False,4,False,0,6,6,0,0.13388206,0.0,0.0,0.0,0.0,0
130,1435370679982034945,11,38,6002,False,0,True,2,3,2,1,0.30502358,0.0,0.0,0.0,0.0,0
131,1427744432888197125,189,739,18557,False,12,True,3,3,2,1,0.0926474,0.0,0.0,0.0,0.0,0
132,1427326696957566980,430,132,2953,False,2,True,2,4,3,0,0.1460314,0.0,0.0,0.0,0.0,0
133,1427314588031324161,154,375,9375,False,2,True,2,7,3,2,0.10870059,0.0,1.0,0.0,1.0,1
134,1435351100954132492,242,140,651,False,2,False,0,97,5,1,0.27412915,0.0,0.0,0.0,0.0,0
135,1428114609559404545,1507,1208,71970,False,0,False,4,164,67,78,0.5972042,0.0,0.0,1.0,0.0,0
136,1432880244868984834,122,108,2187,False,1,False,0,7,2,3,0.09958932,0.0,1.0,1.0,1.0,1
137,1433243731658829828,3874,982,10031,True,83,True,9,10,4,5,0.038519915,0.0,0.0,0.0,0.0,0
138,1434669648201486336,3856,1142,353,False,10,True,1,29,15,9,0.04735767,2.0,0.0,1.0,2.0,1
139,1428391521708089349,177,368,13378,False,0,True,1,2,2,0,0.036162965,0.0,0.0,0.0,0.0,0
140,1436161780254851103,351,494,38765,False,0,True,10,3,3,0,0.03969839,0.0,0.0,0.0,0.0,0
141,1441164087560323073,4706,3961,234926,False,13,False,9,2,2,0,0.20839658,0.0,0.0,0.0,0.0,0
142,1426973435926876162,3330,2791,29248,False,1,False,7,2,2,0,0.20172562,0.0,0.0,0.0,0.0,0
143,1427306413299220480,2590,2346,56884,False,3,True,7,3,2,1,0.15822013,0.0,0.0,0.0,0.0,0
144,1438733320624480258,1684,507,4123,False,6,False,0,6,5,1,0.8299589,2.0,0.0,0.0,2.0,1
145,1437238785218170890,27775,2219,70315,True,653,True,11,3,3,0,0.016587202,0.0,0.0,0.0,0.0,0
146,1440537752123031555,914,4435,41417,False,8,True,10,2,2,0,0.0040525547,0.0,0.0,0.0,0.0,0
147,1431035053111398407,745,847,5440,False,10,False,6,2,2,0,0.075294,0.0,0.0,0.0,0.0,0
148,1430339016755335170,395,350,507,False,2,True,0,3,3,0,0.2820025,0.0,0.0,0.0,0.0,0
149,1433571935930265601,104,411,2415,False,0,False,1,5,3,1,0.8403191,0.0,0.0,0.0,0.0,0
150,1441135973119799296,23,23,5391,False,2,True,2,4,2,2,0.05725329,0.0,0.0,0.0,0.0,0
151,1441890650039848964,4045,3235,90041,False,86,True,2,2,2,0,0.3389984,0.0,0.0,0.0,0.0,0
152,1435346617247404033,191,257,17131,False,0,True,10,7,4,2,0.1991664,0.0,1.0,0.0,1.0,1
153,1428126756276371456,980,1355,4052,False,1,True,0,7,4,2,0.009613037,0.0,0.0,0.0,0.0,0
154,1430727564486717442,36,86,447,False,0,True,1,4,2,1,0.019603057,0.0,0.0,0.0,0.0,0
155,1442658501285793797,551,707,101490,False,26,True,10,7,2,3,0.035691574,0.0,0.0,0.0,0.0,0
156,1437970204743639040,230994,301,111288,False,1646,True,9,16,16,0,0.03875561,1.0,0.0,0.0,1.0,1
157,1431807312558268420,268,9,186,False,0,False,0,3,3,0,0.0665887,0.0,0.0,0.0,0.0,0
158,1436813147252342786,249,987,2547,False,11,True,11,2,2,0,0.37340668,0.0,0.0,0.0,0.0,0
159,1436818021029400577,202,160,6256,False,0,True,2,3,2,1,0.1693855,1.0,0.0,0.0,1.0,1
160,1442964832269975556,5528,5994,15771,False,7,True,0,6,4,1,0.28312725,0.0,0.0,0.0,0.0,0
161,1441509282965377028,36,107,4382,False,0,False,1,5,2,2,0.45751464,0.0,0.0,1.0,0.0,0
162,1428106602616393728,368,279,10550,False,1,True,8,3,2,1,0.2922276,1.0,0.0,0.0,1.0,1
163,1431029952816816129,13453,8544,214501,False,18,False,4,5,2,2,0.25462922,0.0,0.0,0.0,0.0,0
164,1437242358798639104,143846,101,312,False,244,False,1,2,2,0,0.89241093,1.0,0.0,0.0,1.0,1
165,1436153496508768258,77,110,2092,False,0,True,1,2,2,0,0.88599813,0.0,0.0,0.0,0.0,0
166,1434932547188887552,414,385,1201,False,4,True,12,2,2,0,0.041915078,0.0,0.0,0.0,0.0,0
167,1431817857017462786,79,186,1011,False,0,False,1,8,2,3,0.14082454,0.0,0.0,0.0,0.0,0
168,1430334784681689088,3263,3833,48706,False,34,False,9,6,3,2,0.25462922,0.0,0.0,0.0,0.0,0
169,1428406596036661251,3071,2014,26388,False,15,True,0,4,2,1,0.018974753,0.0,0.0,0.0,0.0,0
170,1432546403423719436,220,229,2999,False,9,False,0,4,2,1,0.06421452,0.0,0.0,0.0,0.0,0
171,1432549050059001857,1523,1180,5018,False,8,False,5,6,5,1,0.055274166,0.0,0.0,0.0,0.0,0
172,1438299424057401344,1376,456,14641,False,24,True,0,7,4,2,0.069754265,0.0,0.0,0.0,0.0,0
173,1433579968030642176,898,528,5747,False,17,True,5,4,3,1,0.029327808,0.0,0.0,0.0,0.0,0
174,1436825059084185606,453,976,13027,False,26,True,1,3,2,1,0.11088664,0.0,0.0,0.0,0.0,0
175,1441510159566745600,75,415,697,False,0,False,1,4,3,1,0.044141594,0.0,0.0,0.0,0.0,0
176,1434653516900048900,2575,1459,6656,False,14,True,6,2,2,0,0.026499467,0.0,0.0,0.0,0.0,0
177,1438295120676331520,12217,10551,144966,False,17,True,9,2,2,0,0.062236045,0.0,0.0,0.0,0.0,0
178,1430330963675029505,14964,11530,155626,False,9,True,3,6,3,2,0.091913216,0.0,0.0,0.0,0.0,0
179,1442688125654994947,192,548,78437,False,3,True,6,3,2,1,0.02308189,0.0,0.0,0.0,0.0,0
180,1432535582119505922,374,1714,5220,False,3,False,1,5,3,2,0.8629672,0.0,0.0,0.0,0.0,0
181,1442690344458625025,14170,94,26761,False,147,True,1,3,2,1,0.2854699,0.0,0.0,0.0,0.0,0
182,1433964753483935751,72,238,11921,False,10,True,0,3,2,0,0.8115627,0.0,0.0,0.0,0.0,0
183,1441134958123253766,20,117,442,False,1,False,0,4,4,0,0.032627538,0.0,0.0,0.0,0.0,0
184,1426657806124523522,1484,1404,15925,False,0,False,0,2,2,0,0.08637348,0.0,0.0,0.0,0.0,0
185,1437961195361800194,170,186,4208,False,1,True,0,4,2,1,0.15048122,0.0,1.0,0.0,1.0,1
186,1441858639120175112,190,129,2899,False,6,True,0,2,2,0,0.2854937,0.0,0.0,0.0,0.0,0
187,1432151102867316742,886,554,8817,False,2,True,0,9,4,3,0.37751234,0.0,0.0,0.0,0.0,0
188,1441878343956111363,1123,1231,36216,False,2,False,10,3,2,1,0.17111848,0.0,0.0,0.0,0.0,0
189,1428411507579228161,418,1417,17707,False,9,True,12,2,2,0,0.95048624,0.0,0.0,0.0,0.0,0
190,1440926346016792576,191,221,707,False,1,False,2,2,2,0,0.37751234,0.0,0.0,0.0,0.0,0
191,1441137671812812800,652,558,12442,False,1,True,1,2,2,0,0.11057663,0.0,0.0,0.0,0.0,0
192,1442953696384413697,257463,319,12126,True,207,True,11,6,6,0,0.03109552,0.0,0.0,0.0,0.0,0
193,1432567479814037505,840,104,478,False,3,False,1,2,2,0,0.25084448,1.0,0.0,0.0,1.0,1
194,1432866437241188364,942,522,14084,False,1,True,1,16,10,6,0.022846194,0.0,0.0,0.0,0.0,0
195,1442210394446045189,3521,4993,25499,False,2,True,3,2,2,0,0.0026859958,0.0,0.0,0.0,0.0,0
196,1427320455824822272,43998,39800,114620,False,196,True,9,12,11,1,0.15103401,0.0,0.0,0.0,0.0,0
197,1435819420182630401,28,8,82,False,0,True,0,15,2,7,0.11912931,1.0,0.0,1.0,1.0,1
198,1426961620559962117,21571,251,1877,True,704,True,4,6,5,0,0.028149333,0.0,0.0,0.0,0.0,0
199,1438300023821848581,1209,933,59642,False,4,True,6,2,2,0,0.03781283,0.0,0.0,0.0,0.0,0
200,1433978020067479563,971,794,113665,False,1,True,6,3,2,1,0.011812098,0.0,0.0,0.0,0.0,0
201,1441863999453220870,84,63,3568,False,0,True,0,3,2,1,0.04315203,0.0,0.0,0.0,0.0,0
202,1428119281993125891,3636,547,61880,False,10,True,2,4,3,1,0.15932569,0.0,0.0,0.0,0.0,0
203,1438718808315740165,405,352,4416,False,0,True,4,2,2,0,0.038519915,0.0,0.0,0.0,0.0,0
204,1436822882240409604,363,311,45950,False,33,True,11,3,2,1,0.015958898,0.0,0.0,0.0,0.0,0
205,1441872388036124675,1877,89,993,False,1,False,1,3,3,0,0.112746716,0.0,0.0,0.0,0.0,0
206,1441877911955464193,508,983,11942,False,2,True,5,4,2,1,0.23090743,0.0,0.0,0.0,0.0,0
207,1436830423586250752,148,184,139,False,0,True,5,3,3,0,0.2854903,0.0,0.0,0.0,0.0,0
208,1438307594557349893,710,693,46129,False,11,True,1,3,2,1,0.049831573,0.0,0.0,0.0,0.0,0
209,1440897849890426882,3100,812,30972,False,14,True,7,27,21,1,0.5716857,3.0,2.0,0.0,5.0,1
210,1440193613661573123,1695,1611,21658,False,2,True,1,13,12,1,0.23739935,0.0,0.0,0.0,0.0,0
211,1439845708757094400,2136,2114,9786,False,4,True,11,2,2,0,0.05725329,0.0,0.0,0.0,0.0,0
212,1431805991331504132,1597,478,23658,False,7,True,1,6,5,1,0.09828771,0.0,0.0,0.0,0.0,0
213,1442672254425370626,14490,1261,35252,False,10,False,1,2,2,0,0.4269174,0.0,0.0,0.0,0.0,0
214,1434311827937243143,379,371,169,False,0,True,0,4,3,0,0.3972142,0.0,0.0,0.0,0.0,0
215,1426956591601831938,102,152,5255,False,0,False,10,3,2,1,0.718943,0.0,0.0,0.0,0.0,0
216,1437619237976035332,377,1360,4056,False,9,True,0,13,5,5,0.019854378,0.0,0.0,0.0,0.0,0
217,1442683272832557058,1142,1007,2961,False,16,True,1,3,3,0,0.03592727,0.0,0.0,0.0,0.0,0
218,1427741077411401737,549,391,10918,False,6,True,9,2,2,0,0.03192045,0.0,0.0,0.0,0.0,0
219,1427735444494618632,21931,22155,15145,False,1,False,9,3,3,0,0.78711975,0.0,0.0,0.0,0.0,0
220,1442679636396183557,525,758,16612,False,0,False,1,2,2,0,0.0034713745,0.0,0.0,0.0,0.0,0
221,1439822686209802243,2972,2686,9196,False,20,True,9,11,4,3,0.040430736,0.0,0.0,0.0,0.0,0
222,1426962224535453705,2496,1141,42857,False,83,True,3,3,2,1,0.026145924,0.0,0.0,0.0,0.0,0
223,1427734433663234052,4570,169,967,False,11,True,0,29,26,1,0.06263174,0.0,0.0,0.0,0.0,0
224,1438324069791842309,294,623,8302,False,1,True,5,3,3,0,0.37340668,0.0,0.0,0.0,0.0,0
225,1427731719923245058,503,608,8879,False,2,True,8,2,2,0,0.28547668,0.0,0.0,0.0,0.0,0
226,1429647401187479558,6800,5103,1366,False,48,True,2,27,24,3,0.29039988,6.0,0.0,0.0,6.0,1
227,1441877383468945408,2292,2463,52754,False,6,True,11,3,2,1,0.037105743,0.0,0.0,0.0,0.0,0
228,1432552564868861954,9118,226,6427,False,14,True,6,8,8,0,0.02638162,1.0,0.0,0.0,1.0,1
229,1437223064979206145,279,143,12783,False,6,True,3,4,3,1,0.1140901,0.0,0.0,0.0,0.0,0
230,1440534476359024640,5008,2355,85756,False,3,False,1,3,2,1,0.07845957,0.0,0.0,0.0,0.0,0
231,1432850364643041281,213,24,163,False,1,False,0,4,4,0,0.27525392,0.0,0.0,0.0,0.0,0
232,1439829384525926401,9990,108,27551,False,24,True,2,4,4,0,0.11912931,0.0,0.0,0.0,0.0,0
233,1432863618639355913,2532,421,572,False,11,True,1,2,2,0,0.01834645,0.0,0.0,0.0,0.0,0
234,1430327687919411203,3623,4995,85639,False,15,True,8,11,3,4,0.027677942,0.0,0.0,0.0,0.0,0
235,1430720249628925966,30994,727,42205,False,908,True,9,5,5,0,0.016021729,0.0,0.0,0.0,0.0,0
236,1440922155911319555,1852,1534,17094,False,36,True,0,17,10,4,0.019854378,0.0,0.0,0.0,0.0,0
237,1434929686681894915,169,148,6338,False,0,True,1,9,2,3,0.27525392,0.0,0.0,0.0,0.0,0
238,1437253746304684034,2815,1041,10454,False,2,True,4,7,7,0,0.6544696,1.0,0.0,0.0,1.0,1
239,1429225810708291588,4071,247,98922,False,20,True,8,3,2,1,0.1460314,0.0,0.0,0.0,0.0,0
240,1442959773926756362,332,286,25905,False,2,False,7,3,2,1,0.032863233,0.0,0.0,0.0,0.0,0
241,1433586800535113728,1070,817,7229,False,7,False,0,7,4,2,0.62136006,0.0,0.0,0.0,0.0,0
242,1436156017277026304,4884,872,115256,False,105,True,11,2,2,0,0.2540519,0.0,0.0,0.0,0.0,0
243,1442202433644646402,960,102,11725,False,6,False,3,4,2,1,0.058737632,0.0,0.0,0.0,0.0,0
244,1434326457682206722,193,218,2953,False,0,False,1,2,2,0,0.102626406,1.0,0.0,0.0,1.0,1
245,1434944391890747396,192,169,1936,False,2,True,0,2,2,0,0.027560094,0.0,0.0,0.0,0.0,0
246,1437613013624934401,1643,1535,69598,False,9,True,8,2,2,0,0.25462922,0.0,0.0,0.0,0.0,0
247,1442944536053911553,123,114,7009,False,2,False,10,3,2,1,0.16765249,0.0,0.0,0.0,0.0,0
248,1431027910215929859,4360,5001,181514,True,134,False,12,2,2,0,0.30136615,0.0,0.0,0.0,0.0,0
